"Time","dt_sound_level_dB"
2022-03-04 10:39:00,61
2022-03-04 10:40:00,64
2022-03-04 10:41:00,62
2022-03-04 10:42:00,60
2022-03-04 10:53:00,62
2022-03-04 10:54:00,62
2022-03-04 10:55:00,62
2022-03-04 10:56:00,62
2022-03-04 10:57:00,61
2022-03-04 10:58:00,59
2022-03-04 10:59:00,63
2022-03-04 11:00:00,62
2022-03-04 11:01:00,60
2022-03-04 11:02:00,62
2022-03-04 11:03:00,63
2022-03-04 11:04:00,60
2022-03-04 11:05:00,62
2022-03-04 11:06:00,60
2022-03-04 11:07:00,60
2022-03-04 11:08:00,64
2022-03-04 11:09:00,62
2022-03-04 11:10:00,61
2022-03-04 11:11:00,60
2022-03-04 11:22:00,58
2022-03-04 11:23:00,60
2022-03-04 11:24:00,62
2022-03-04 11:25:00,67
2022-03-04 11:26:00,62
2022-03-04 11:27:00,61
2022-03-04 11:28:00,64
2022-03-04 11:29:00,64
2022-03-04 11:30:00,59
2022-03-04 11:32:00,67
2022-03-04 11:33:00,62
2022-03-04 11:34:00,62
2022-03-04 11:35:00,62
2022-03-04 11:36:00,59
2022-03-04 11:37:00,61
2022-03-04 11:38:00,61
2022-03-04 11:39:00,58
2022-03-04 11:40:00,64
2022-03-04 11:41:00,65
2022-03-04 11:42:00,59
2022-03-04 11:53:00,63
2022-03-04 11:54:00,62
2022-03-04 11:55:00,66
2022-03-04 11:56:00,62
2022-03-04 11:57:00,63
2022-03-04 11:58:00,63
2022-03-04 11:59:00,61
2022-03-04 12:00:00,64
2022-03-04 12:01:00,62
2022-03-04 12:02:00,60
2022-03-04 12:43:00,60
2022-03-04 12:44:00,63
2022-03-04 12:45:00,61
2022-03-04 12:46:00,58
2022-03-04 12:47:00,63
2022-03-04 12:48:00,64
2022-03-04 12:49:00,62
2022-03-04 12:50:00,61
2022-03-04 12:51:00,61
2022-03-04 12:52:00,59
2022-03-04 13:03:00,60
2022-03-04 13:04:00,61
2022-03-04 13:05:00,61
2022-03-04 13:06:00,61
2022-03-04 13:07:00,61
2022-03-04 13:08:00,65
2022-03-04 13:09:00,63
2022-03-04 13:10:00,59
2022-03-04 13:11:00,60
2022-03-04 13:12:00,62
2022-03-04 13:13:00,60
2022-03-04 13:14:00,60
2022-03-04 13:15:00,63
2022-03-04 13:16:00,62
2022-03-04 13:17:00,60
